Código;Nombre;Descripción;Precio;Stock;Foto;Ficha
6940S24431GB;Monitor Samsung SyncMaster 2443BW GRADO B - 24" - VGA/DVI - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     24 Pulgadas   TFT<br />· Resolución     1920 x 1200 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     NO<br />· VESA 100X100mm<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;1;http://www.diginova.es/xweb3/fotoartic/art_6940s24431gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940S24431GB 
6940SNC2411GA;Monitor Samsung NC241 GRADO A - 23.6" - VGA/DVI-OUT -  FHD LED - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO A<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     23.6" Pulgadas  LED<br />· Resolución     1920 x 1080<br />· Conexiones     x1 DVI-OUT, x1 VGA, x3 JACK DE AUDIO, x1 RJ45, x4 USB<br />  <br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;75;1;http://www.diginova.es/xweb3/fotoartic/art_6940snc2411ga_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940SNC2411GA 
6940SNC2411GB;Monitor Samsung NC241 GRADO B - 23.6" - VGA/DVI-OUT-  FHD LED - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     23.6" Pulgadas  LED<br />· Resolución     1920 x 1080<br />· Conexiones     x1 DVI-OUT, x1 VGA, x3 JACK DE AUDIO, x1 RJ45, x4 USB<br />· VESA 100X100mm<br />  <br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;1;http://www.diginova.es/xweb3/fotoartic/art_6940snc2411gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940SNC2411GB 

6940AB243HL1GB;Monitor Acer B243HL GRADO B - 24" - VGA/DVI - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br />Especificaciones:<br /><br />GRADO B<br /><br />· Marca     Acer<br />· Color     NEGRO<br />· Tipo Panel     24 Pulgadas   TFT<br />· Resolución     1920 x 1080 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, x1 Jack Audio IN<br />· Sonido     SI<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;67;1;http://www.diginova.es/xweb3/fotoartic/art_6940ab243hl1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940AB243HL1GB 
6940ACB246HL1GB;Monitor ACER B246HL GRADO B - LED 24" FHD - VGA/DVI/DP - Negro/Gris;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br /><br />Especificaciones:<br /><br />· Marca     ACER<br />· Color      Negro/Gris<br />· Tipo Panel     24 Pulgadas LED<br />· Resolución     1920 x 1080 FHD<br />· Conexiones     x1 VGA, x1 DVI, x1 Displayport<br />· Sonido     SI     <br />- Relación Aspecto: 16:9<br />· VESA 100X100mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;3;http://www.diginova.es/xweb3/fotoartic/art_6940acb246hl1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940ACB246HL1GB 
6940AV243HQ1GB;Monitor Acer V243HQ - 24" FHD - GRADO B - VGA/DVI - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B <br /><br />Especificaciones:<br /><br />· Marca           ACER<br />· Color            Negro<br />· Tipo Panel     24 Pulgadas  LED<br />· Resolución     1920 x 1080 FHD<br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     NO<br />· Relación Aspecto: 16:9<br />· VESA 100X100mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;2;http://www.diginova.es/xweb3/fotoartic/art_6940av243hq1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940AV243HQ1GB 
6940B248TE1GB;Monitor Fujitsu Siemens B24-8 TE - GRADO B - 24" - VGA/DVI/DISPLAYPORT - Blanco;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Fujitsu<br />· Color     Blanco<br />· Tipo Panel     24 Pulgadas   LED<br />· Resolución     1920 x 1080 @ 60Hz<br />· Conexiones     x1 VGA, x1 DVI,x1 DISPLAYPORT, x1 Jack Audio IN<br />· Sonido     No<br /><br />;65;10;http://www.diginova.es/xweb3/fotoartic/art_6940b248te1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940B248TE1GB 

6940HPE241I1GB;Monitor HP Elitedisplay E241i GRADO B - LED - 24" - VGA/DVI/DP- Negro/Plata;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Color     Negro/Plata<br />· Tipo Panel     24 Pulgadas  LED<br />· Resolución     1920 x 1200 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, x1 DisplayPort,x1 , x2 USB <br />· Webcam   NO<br />· Sonido     NO<br />· VESA 100X100mm  <br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;1;http://www.diginova.es/xweb3/fotoartic/art_6940hpe241i1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940HPE241I1GB 
6940HPLA2405WG1GB;Monitor HP LA2405 GRADO B - LCD - 24" - VGA/DVI/DP- Negro/Plata;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Color     Negro/Plata<br />· Tipo Panel     24 Pulgadas   TFT<br />· Resolución     1920 x 1200 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, x1 DisplayPort, HUB x2 USB<br />· Sonido     No  <br />· VESA 100X100mm<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;1;http://www.diginova.es/xweb3/fotoartic/art_6940hpla2405wg1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940HPLA2405WG1GB 
6940HPZR24W1GB;Monitor HP ZR24W GRADO B - LCD - 24" - VGA/DVI/DP - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Color     Negro<br />· Tipo Panel     24 Pulgadas   <br />· Resolución     1920 x 1200<br />· Conexiones     x1 VGA, x1 Displayport, x1 DVI, X4 USB<br />· Sonido     No<br />· VESA 100X100mm<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;1;http://www.diginova.es/xweb3/fotoartic/art_6940hpzr24w1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940HPZR24W1GB 

6940L2440P1GB;Monitor Lenovo L2440P GRADO B - 24" - VGA/DVI - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Monitor<br />· Color     Negro<br />· Tipo Panel     24 Pulgadas   TFT<br />· Resolución     1920 x 1200 <br />· Conexiones     x1 VGA, x1 DVI, x4 USB<br />· Sonido     No  <br />· VESA 100X100mm<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;3;http://www.diginova.es/xweb3/fotoartic/art_6940l2440p1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940L2440P1GB 
6940T24D1GA;Monitor Lenovo ThinkVision T24D-10 - GRADO A - 24" WUXGA IPS  - VGA/HDMI/DP - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO A<br /><br />Especificaciones:<br /><br />· Marca     Lenovo.<br />· Color     Negro.<br />· Tipo Panel     24 Pulgadas WUXGA IPS LED<br />· Resolución     1920X1200  Relación de aspecto	16:10<br />· Conexiones     x1 VGA, x1 DISPLAYPORT, x1 HDMI.<br />· Webcam         NO<br />· Sonido            NO<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br />;85;7;http://www.diginova.es/xweb3/fotoartic/art_6940t24d1ga_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940T24D1GA 
6940T24D1GB;Monitor Lenovo ThinkVision T24D-10 - GRADO B - 24" WUXGA IPS  - VGA/HDMI/DP - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Lenovo.<br />· Color     Negro.<br />· Tipo Panel     24 Pulgadas WUXGA IPS LED<br />· Resolución     1920X1200  Relación de aspecto	16:10<br />· Conexiones     x1 VGA, x1 DISPLAYPORT, x1 HDMI.<br />· Webcam         NO<br />· Sonido            NO<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br />;79;23;http://www.diginova.es/xweb3/fotoartic/art_6940t24d1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940T24D1GB 

6940DP2414H1GB;Monitor Dell P2414H - GRADO B - 24" - VGA/DVI/DP - Negro/Plata;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Dell<br />· Color     Negro <br />· Tipo Panel     24 Pulgadas <br />· Resolución     1920 x 1080 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, DisplayPort<br />· Sonido     No  <br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;65;2;http://www.diginova.es/xweb3/fotoartic/art_6940dp2414h1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940DP2414H1GB 

6940L1901GB;Monitor IBM L190- 19" - GRADO B - VGA - GRIS;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Color     GRIS<br />· Tipo Panel     19 Pulgadas  <br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA<br />· Sonido     NO<br />· Montaje VESA estándar 100x100mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;35;14;http://www.diginova.es/xweb3/fotoartic/art_6940l1901gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940L1901GB 
6940VVP191SGB;Monitor ViewSonic VP191s - GRADO B - 19" - VGA/DVI - Negro/Plata;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Viewsonic<br />· Color     Negro/Plata<br />· Tipo Panel     19 Pulgadas   TFT<br />· Resolución     1280 x 1024 @ 75 Hz<br />· Conexiones     x2 VGA, x1 DVI<br />· Sonido     No  <br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento. Incluye cable de alimentación y cable VGA.<br /><br />;35;1;http://www.diginova.es/xweb3/fotoartic/art_6940vvp191sgb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940VVP191SGB 

6940LLT2013SW1GB;Monitor Lenovo LT2013SW GRADO B - 20" - VGA - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca            Lenovo<br />· Color             Negro<br />· Tipo Panel    20 Pulgadas  Panoramico<br />· Resolución    1600 x 900 @ 75 Hz<br />· Conexiones     x1 VGA<br />· Sonido     No<br />· Montaje VESA estándar 100x100mm<br /><br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;39;1;http://www.diginova.es/xweb3/fotoartic/art_6940llt2013sw1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940LLT2013SW1GB 
6940VSVA2055SA1GB;Monitor ViewSonic VA2055SA GRADO B - 20" - VGA - Negro;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     ViewSonic<br />· Color     Negro<br />· Tipo Panel     20 Pulgadas  <br />· Resolución     1920x1080 @ 60 Hz<br />· Conexiones     x1 VGA<br />· Sonido     NO<br />· Montaje VESA estándar 100x100mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;39;1;http://www.diginova.es/xweb3/fotoartic/art_6940vsva2055sa1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6940VSVA2055SA1GB 



6910IMACME089LLA1GA;Todo en Uno - Apple iMac ME089LLA (2013) 27" 2.5K GTX775M 2GB GRADO A (Intel Core i5 4570 3.4Ghz/32GB/1TB/MAC OS Catalina) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, pero son completamente funcionales. <br /><br />Todo en uno - Pantalla con pc integrado<br /><br />Estos equipos incluyen el sistema operativo MAC OS Catalina<br /><br />GRADO A<br /><br />  ME089LLA Finales 2013<br /><br />Especificaciones:<br /><br />· Marca     Apple<br />· Procesador Intel i5 4570 (4 nucleos @ 3.2 Ghz, 8 hilos, turbo @ 3.6Ghz)<br />· Disco Duro      1TB HDD  7200RPM <br />· Memorias     32GB 1600 MHz DDR3 SDRAM<br />· Pantalla          LED-backlit display with IPS technology (2560 x 1440 resolution)<br />· Grafica            NVIDIA GeForce GTX 775M graphics 2GB  GDDR5<br />· Lector/Grabador:     NO <br />· Conexiones traseras    x4 USB 3.0, x2 Thunderbolts, x1 RJ45, x1 jack Headphone 3.5mm, x1<br />· Microfono y webcam integrados<br />· Bluetooth Wireless 4.0<br /><br /><br /><br /><br /><br />- Los equipos van en caja específica para el modelo.;629;3;http://www.diginova.es/xweb3/fotoartic/art_6910imacme089lla1ga_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6910IMACME089LLA1GA 
6910IMACME089LLA1GB;Todo en Uno - Apple iMac ME089LLA (2013) 27" 2.5K GTX775M 2GB GRADO B (Intel Core i5 4570 3.4Ghz/32GB/1TB/MAC OS Catalina) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, pero son completamente funcionales. <br /><br />Todo en uno - Pantalla con pc integrado<br /><br />Estos equipos incluyen el sistema operativo MAC OS Catalina<br /><br />GRADO B<br /><br />  ME089LLA Finales 2013<br /><br />Especificaciones:<br /><br />· Marca     Apple<br />· Procesador Intel i5 4570 (4 nucleos @ 3.2 Ghz, 8 hilos, turbo @ 3.6Ghz)<br />· Disco Duro      1TB HDD  7200RPM <br />· Memorias     32GB 1600 MHz DDR3 SDRAM<br />· Pantalla          LED-backlit display with IPS technology (2560 x 1440 resolution)<br />· Grafica            NVIDIA GeForce GT 775M graphics 2GB  GDDR5<br />· Lector/Grabador:     NO <br />· Conexiones traseras    x4 USB 3.0, x2 Thunderbolts, x1 RJ45, x1 jack Headphone 3.5mm, x1<br />· Microfono y webcam integrados<br />· Bluetooth Wireless 4.0<br /><br /><br /><br /><br /><br />- Los equipos van en caja específica para el modelo.;629;7;http://www.diginova.es/xweb3/fotoartic/art_6910imacme089lla1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6910IMACME089LLA1GB 
